pk_cid,recency,ingesta,frequency,monetary_value,r_quartile,f_quartile,m_quartile,i_quartile,RFMScore,region_code,salary,age,gender,unidades_vendidas_total,em_acount,debit_card
1377214,493,485,17,290.0,4,1,1,1,411,28.0,129441.48,69.0,2.0,1.0,1.0,0.0
804138,303,304,11,290.0,4,1,1,2,411,46.0,159981.84,56.0,2.0,2.0,1.0,0.0
1405618,322,304,11,290.0,4,1,1,2,411,28.0,60847.89,41.0,1.0,1.0,1.0,0.0
1392714,406,395,14,290.0,4,1,1,1,411,10.0,110338.38,38.0,1.0,1.0,0.0,0.0
1395466,388,365,13,290.0,4,1,1,1,411,2.0,96403.62,34.0,2.0,2.0,1.0,0.0
1405598,322,304,11,290.0,4,1,1,2,411,8.0,61032.93000000001,41.0,1.0,1.0,1.0,0.0
1377273,493,485,17,290.0,4,1,1,1,411,28.0,113652.32033026773,28.0,1.0,1.0,1.0,0.0
1419210,304,304,11,290.0,4,1,1,2,411,26.0,113652.32033026773,20.0,2.0,1.0,1.0,0.0
1419090,304,304,11,290.0,4,1,1,2,411,8.0,113652.32033026773,30.0,1.0,1.0,1.0,0.0
1419512,304,304,11,290.0,4,1,1,2,411,8.0,152940.33000000002,27.0,2.0,1.0,1.0,0.0
1383260,464,426,15,290.0,4,1,1,1,411,17.0,167607.12,26.0,2.0,1.0,0.0,0.0
1377307,493,485,17,290.0,4,1,1,1,411,28.0,45917.82,41.0,1.0,1.0,1.0,0.0
1380818,476,454,16,290.0,4,1,1,1,411,24.0,207565.32,79.0,1.0,2.0,1.0,0.0
1409097,312,304,11,290.0,4,1,1,2,411,50.0,81193.59,20.0,1.0,1.0,1.0,0.0
1377553,492,485,17,290.0,4,1,1,1,411,28.0,87599.52,35.0,2.0,1.0,1.0,0.0
1392023,410,395,14,290.0,4,1,1,1,411,28.0,124444.23,50.0,1.0,1.0,1.0,0.0
1392015,410,395,14,290.0,4,1,1,1,411,28.0,265497.75,22.5,2.0,1.0,0.0,0.0
1376210,499,485,17,290.0,4,1,1,1,411,12.0,36599.97,20.0,1.0,1.0,1.0,0.0
1391544,414,395,14,290.0,4,1,1,1,411,46.0,134676.27,40.0,1.0,1.0,0.0,0.0
1394597,394,365,13,290.0,4,1,1,1,411,28.0,56083.31999999999,38.0,2.0,1.0,1.0,0.0
1391960,410,395,14,290.0,4,1,1,1,411,28.0,127809.24,34.0,2.0,1.0,1.0,0.0
1408182,313,304,11,290.0,4,1,1,2,411,8.0,127406.94,49.0,2.0,1.0,1.0,0.0
1376249,498,485,17,290.0,4,1,1,1,411,18.0,113652.32033026773,66.0,2.0,1.0,1.0,0.0
1407979,315,304,11,290.0,4,1,1,2,411,12.0,64143.9,53.0,1.0,1.0,1.0,0.0
1391844,410,395,14,290.0,4,1,1,1,411,20.0,113652.32033026773,47.0,1.0,1.0,1.0,0.0
1407721,315,304,11,290.0,4,1,1,2,411,8.0,163164.72,21.0,2.0,1.0,1.0,0.0
1380813,476,454,16,290.0,4,1,1,1,411,41.0,60945.15,30.0,2.0,2.0,1.0,0.0
656915,498,485,17,290.0,4,1,1,1,411,33.0,134470.13999999998,36.0,2.0,1.0,1.0,0.0
1409214,312,304,11,290.0,4,1,1,2,411,7.0,63714.15,20.0,1.0,1.0,1.0,0.0
1407312,315,304,11,290.0,4,1,1,2,411,28.0,99401.19,43.0,2.0,1.0,1.0,0.0
1407261,316,304,11,290.0,4,1,1,2,411,2.0,42299.28,55.0,1.0,1.0,1.0,0.0
1407198,316,304,11,290.0,4,1,1,2,411,20.0,113652.32033026773,50.0,1.0,1.0,1.0,0.0
1384160,459,454,16,290.0,4,1,1,1,411,46.0,39275.43,43.0,1.0,1.0,0.0,0.0
1377662,491,485,17,290.0,4,1,1,1,411,8.0,111307.77,49.0,1.0,1.0,1.0,0.0
1406227,318,304,11,290.0,4,1,1,2,411,36.0,113652.32033026773,21.0,1.0,1.0,1.0,0.0
1377683,491,485,17,290.0,4,1,1,1,411,29.0,113652.32033026773,33.0,2.0,1.0,0.0,0.0
1406228,318,304,11,290.0,4,1,1,2,411,33.0,141335.37,44.0,1.0,2.0,1.0,0.0
1406485,317,304,11,290.0,4,1,1,2,411,46.0,150337.59,43.0,1.0,1.0,1.0,0.0
1376339,498,485,17,290.0,4,1,1,1,411,28.0,70069.62,35.0,2.0,1.0,1.0,0.0
1384354,458,454,16,290.0,4,1,1,1,411,45.0,63231.39,39.0,2.0,2.0,1.0,0.0
1376333,498,485,17,290.0,4,1,1,1,411,28.0,334518.81,44.0,1.0,1.0,1.0,0.0
1391672,413,395,14,290.0,4,1,1,1,411,46.0,100170.63,48.0,2.0,1.0,1.0,0.0
1376294,498,485,17,290.0,4,1,1,1,411,48.0,113652.32033026773,55.0,1.0,1.0,1.0,0.0
1409107,312,304,11,290.0,4,1,1,2,411,28.0,57332.46,43.0,2.0,1.0,1.0,0.0
1409528,311,304,11,290.0,4,1,1,2,411,11.0,113652.32033026773,21.0,2.0,1.0,1.0,0.0
1382764,466,454,16,290.0,4,1,1,1,411,8.0,162368.43,53.0,1.0,2.0,1.0,0.0
1405725,322,304,11,290.0,4,1,1,2,411,41.0,147875.09999999998,72.0,2.0,1.0,1.0,0.0
1392508,407,395,14,290.0,4,1,1,1,411,28.0,108964.86000000002,29.0,2.0,2.0,1.0,0.0
1413895,308,304,11,290.0,4,1,1,2,411,3.0,49853.88,30.0,1.0,1.0,0.0,0.0
1413485,309,304,11,290.0,4,1,1,2,411,41.0,166809.33000000002,61.0,1.0,2.0,1.0,0.0
1392428,408,395,14,290.0,4,1,1,1,411,28.0,60466.38,38.0,1.0,1.0,1.0,0.0
1381457,473,454,16,290.0,4,1,1,1,411,28.0,150593.66999999998,37.0,2.0,2.0,1.0,0.0
1405672,322,304,11,290.0,4,1,1,2,411,33.0,214154.94,35.0,1.0,1.0,1.0,0.0
1412569,309,304,11,290.0,4,1,1,2,411,32.0,113748.18,21.0,2.0,1.0,1.0,0.0
1405707,322,304,11,290.0,4,1,1,2,411,28.0,92041.83,38.0,1.0,1.0,1.0,0.0
1412318,304,304,11,290.0,4,1,1,2,411,10.0,29078.91,47.0,2.0,2.0,1.0,0.0
1377795,491,485,17,290.0,4,1,1,1,411,41.0,42541.32,34.0,2.0,1.0,1.0,0.0
1394173,396,334,12,290.0,4,1,1,1,411,3.0,127670.07,24.0,1.0,1.0,1.0,0.0
1405722,322,304,11,290.0,4,1,1,2,411,28.0,113652.32033026773,26.0,2.0,1.0,1.0,0.0
1406377,318,304,11,290.0,4,1,1,2,411,8.0,92955.6,21.0,2.0,1.0,1.0,0.0
1394181,396,395,14,290.0,4,1,1,1,411,10.0,77102.34,33.0,1.0,1.0,1.0,0.0
1376686,497,485,17,290.0,4,1,1,1,411,40.0,113652.32033026773,40.0,2.0,1.0,1.0,0.0
1377524,492,485,17,290.0,4,1,1,1,411,19.0,113652.32033026773,45.0,2.0,1.0,1.0,0.0
1392339,408,395,14,290.0,4,1,1,1,411,33.0,61025.94,51.0,2.0,1.0,1.0,0.0
1411836,310,304,11,290.0,4,1,1,2,411,15.0,177265.88999999996,20.0,1.0,1.0,1.0,0.0
1377442,492,485,17,290.0,4,1,1,1,411,19.0,75494.34,73.0,1.0,1.0,0.0,0.0
1376658,497,485,17,290.0,4,1,1,1,411,18.0,84488.25,33.0,2.0,1.0,1.0,0.0
1411428,310,304,11,290.0,4,1,1,2,411,25.0,82257.78,20.0,1.0,1.0,1.0,0.0
1410978,311,304,11,290.0,4,1,1,2,411,46.0,50117.73,42.0,1.0,2.0,1.0,0.0
1410577,311,304,11,290.0,4,1,1,2,411,2.0,47819.73,31.0,2.0,1.0,1.0,0.0
1410576,311,304,11,290.0,4,1,1,2,411,15.0,110777.01,45.0,2.0,1.0,0.0,0.0
1384700,457,454,16,290.0,4,1,1,1,411,34.0,647475.96,52.0,1.0,1.0,1.0,0.0
1410322,311,304,11,290.0,4,1,1,2,411,36.0,76070.13,20.0,2.0,1.0,1.0,0.0
1377764,491,485,17,290.0,4,1,1,1,411,49.0,107234.58,46.0,2.0,1.0,1.0,0.0
1409711,311,304,11,290.0,4,1,1,2,411,8.0,88916.81999999998,20.0,2.0,1.0,1.0,0.0
1409709,311,304,11,290.0,4,1,1,2,411,15.0,113652.32033026773,22.0,1.0,1.0,1.0,0.0
1392128,409,304,11,290.0,4,1,1,2,411,28.0,53697.18000000001,44.0,2.0,1.0,0.0,0.0
1405494,323,304,11,290.0,4,1,1,2,411,25.0,56575.02,43.0,1.0,1.0,1.0,0.0
1385574,452,426,15,290.0,4,1,1,1,411,17.0,73403.79000000001,54.0,2.0,1.0,1.0,0.0
1376087,499,485,17,290.0,4,1,1,1,411,28.0,126936.15,23.0,2.0,1.0,1.0,0.0
1375797,500,485,17,290.0,4,1,1,1,411,48.0,113652.32033026773,54.0,2.0,1.0,1.0,0.0
1404455,329,304,11,290.0,4,1,1,2,411,41.0,422243.19000000006,30.0,2.0,1.0,1.0,0.0
1122100,487,485,17,290.0,4,1,1,1,411,8.0,186769.83,45.0,2.0,1.0,1.0,0.0
1390261,423,395,14,290.0,4,1,1,1,411,46.0,123427.8,32.0,1.0,1.0,0.0,0.0
1400794,354,334,12,290.0,4,1,1,1,411,28.0,108339.33,37.0,2.0,1.0,1.0,0.0
1390314,423,395,14,290.0,4,1,1,1,411,3.0,67401.69,29.0,2.0,1.0,0.0,0.0
1378615,486,485,17,290.0,4,1,1,1,411,28.0,176352.38999999996,64.0,2.0,1.0,1.0,0.0
1375934,500,485,17,290.0,4,1,1,1,411,28.0,113652.32033026773,59.0,1.0,1.0,1.0,0.0
1390319,423,395,14,290.0,4,1,1,1,411,3.0,113652.32033026773,24.0,2.0,1.0,0.0,0.0
1398233,372,334,12,290.0,4,1,1,1,411,48.0,113652.32033026773,23.0,2.0,1.0,1.0,0.0
1380346,478,454,13,290.0,4,1,1,1,411,8.0,136522.74,28.0,2.0,1.0,1.0,0.0
1404571,327,304,11,290.0,4,1,1,2,411,52.0,118263.42,36.0,1.0,2.0,1.0,0.0
1398245,372,365,13,290.0,4,1,1,1,411,15.0,100270.47,32.0,1.0,2.0,1.0,0.0
1388044,437,426,15,290.0,4,1,1,1,411,36.0,81422.1,54.0,2.0,1.0,0.0,0.0
1390816,417,395,14,290.0,4,1,1,1,411,46.0,66556.95000000001,25.0,2.0,1.0,0.0,0.0
1403020,338,304,11,290.0,4,1,1,2,411,28.0,72394.38,44.0,1.0,1.0,1.0,0.0
1390335,423,395,11,290.0,4,1,1,1,411,28.0,174459.03,91.0,2.0,2.0,1.0,0.0
1375530,501,485,17,290.0,4,1,1,1,411,28.0,155616.51,34.0,2.0,1.0,1.0,0.0
1395898,386,365,13,290.0,4,1,1,1,411,28.0,142652.52,44.0,1.0,1.0,1.0,0.0
1375143,504,485,17,290.0,4,1,1,1,411,46.0,175155.18,49.0,2.0,1.0,1.0,0.0
1402774,339,304,11,290.0,4,1,1,2,411,39.0,186476.79,41.0,2.0,1.0,1.0,0.0
1378691,485,485,17,290.0,4,1,1,1,411,29.0,66549.36,25.0,1.0,1.0,1.0,0.0
1134965,446,395,14,290.0,4,1,1,1,411,28.0,91609.26,28.5,2.0,1.0,0.0,0.0
1404688,326,304,11,290.0,4,1,1,2,411,41.0,121165.59,29.0,1.0,1.0,1.0,0.0
1374458,506,485,17,290.0,4,1,1,1,411,28.0,113652.32033026773,59.0,1.0,1.0,1.0,0.0
1404786,326,304,11,290.0,4,1,1,2,411,18.0,55741.5,42.0,2.0,1.0,1.0,0.0
1404816,326,304,11,290.0,4,1,1,2,411,28.0,112723.44,68.0,2.0,2.0,1.0,0.0
1269956,329,304,11,290.0,4,1,1,2,411,3.0,74403.66,49.0,1.0,1.0,1.0,0.0
1402967,338,304,11,290.0,4,1,1,2,411,46.0,62537.01,48.0,1.0,2.0,1.0,0.0
1375807,500,485,17,290.0,4,1,1,1,411,28.0,121664.82,49.0,1.0,1.0,1.0,0.0
1404435,329,304,11,290.0,4,1,1,2,411,35.0,97296.09,61.0,1.0,1.0,1.0,0.0
1374238,508,485,17,290.0,4,1,1,1,411,28.0,130670.13,63.0,2.0,1.0,1.0,0.0
1347591,309,304,11,290.0,4,1,1,2,411,28.0,96831.96,65.0,1.0,2.0,1.0,0.0
1401818,346,304,11,290.0,4,1,1,2,411,15.0,77555.94,20.0,1.0,1.0,1.0,0.0
1375358,501,485,17,290.0,4,1,1,1,411,28.0,230408.25,33.0,1.0,1.0,1.0,0.0
1378082,487,485,17,290.0,4,1,1,1,411,41.0,93368.76,81.0,2.0,2.0,1.0,0.0
1390037,424,395,14,290.0,4,1,1,1,411,46.0,51115.74000000001,37.0,1.0,1.0,1.0,0.0
1387384,442,395,14,290.0,4,1,1,1,411,8.0,187733.46,52.0,2.0,1.0,1.0,0.0
1380294,478,454,16,290.0,4,1,1,1,411,28.0,66970.89,54.0,1.0,2.0,1.0,0.0
1375396,501,485,17,290.0,4,1,1,1,411,8.0,202277.67,23.0,2.0,1.0,1.0,0.0
1378489,486,485,17,290.0,4,1,1,1,411,9.0,109413.87,34.0,1.0,1.0,1.0,0.0
1375414,501,485,17,290.0,4,1,1,1,411,28.0,265425.54,24.0,2.0,1.0,1.0,0.0
1404189,330,304,11,290.0,4,1,1,2,411,28.0,137127.96,42.0,1.0,1.0,1.0,0.0
1378382,487,485,17,290.0,4,1,1,1,411,19.0,103704.63,36.0,2.0,1.0,1.0,0.0
1401379,350,334,12,290.0,4,1,1,1,411,9.0,110711.04,36.5,2.0,2.0,1.0,0.0
1404246,330,304,11,290.0,4,1,1,2,411,33.0,68561.37,29.0,2.0,1.0,1.0,0.0
1374066,508,485,17,290.0,4,1,1,1,411,47.0,59759.16,43.0,2.0,1.0,1.0,0.0
1404039,331,304,11,290.0,4,1,1,2,411,28.0,113652.32033026773,43.0,2.0,1.0,1.0,0.0
1378542,486,485,17,290.0,4,1,1,1,411,39.0,113652.32033026773,87.0,1.0,1.0,1.0,0.0
1404279,330,304,11,290.0,4,1,1,2,411,30.0,61065.84,32.0,1.0,1.0,1.0,0.0
1404027,331,304,11,290.0,4,1,1,2,411,28.0,92652.72,31.0,2.0,1.0,1.0,0.0
1403600,333,304,11,290.0,4,1,1,2,411,28.0,514035.72,59.0,2.0,1.0,0.0,0.0
1390207,423,395,14,290.0,4,1,1,1,411,28.0,86932.65,37.0,2.0,1.0,1.0,0.0
1389674,428,365,13,290.0,4,1,1,1,411,28.0,167926.26,33.0,1.0,1.0,1.0,0.0
1374166,508,485,17,290.0,4,1,1,1,411,40.0,56042.46,41.0,1.0,1.0,1.0,0.0
1374180,508,485,17,290.0,4,1,1,1,411,28.0,147940.59,48.0,1.0,1.0,1.0,0.0
1375902,500,485,17,290.0,4,1,1,1,411,28.0,198908.58,69.0,1.0,1.0,1.0,0.0
1402466,343,304,11,290.0,4,1,1,2,411,16.0,42736.17,39.0,1.0,1.0,1.0,0.0
1374210,508,485,17,290.0,4,1,1,1,411,28.0,130502.88,48.0,2.0,1.0,1.0,0.0
1404845,326,304,11,290.0,4,1,1,2,411,41.0,133592.84999999998,34.0,2.0,2.0,1.0,0.0
1378705,485,454,16,290.0,4,1,1,1,411,28.0,204666.24,54.0,1.0,2.0,1.0,0.0
1404860,325,304,11,290.0,4,1,1,2,411,3.0,143790.99,36.0,2.0,1.0,1.0,0.0
1374784,505,485,17,290.0,4,1,1,1,411,29.0,130786.44,28.0,2.0,1.0,1.0,0.0
1404944,325,304,11,290.0,4,1,1,2,411,28.0,147330.96,75.0,2.0,2.0,1.0,0.0
1377908,490,485,17,290.0,4,1,1,1,411,28.0,311752.53,31.0,2.0,1.0,1.0,0.0
1385211,455,426,15,290.0,4,1,1,1,411,48.0,113652.32033026773,42.0,2.0,1.0,1.0,0.0
1375677,501,485,17,290.0,4,1,1,1,411,28.0,152064.87,46.0,2.0,1.0,1.0,0.0
1378897,484,485,17,290.0,4,1,1,1,411,9.0,147029.01,42.0,2.0,1.0,1.0,0.0
1404988,325,304,11,290.0,4,1,1,2,411,48.0,113652.32033026773,42.0,2.0,1.0,0.0,0.0
1398721,368,365,13,290.0,4,1,1,1,411,28.0,84504.12,56.0,2.0,2.0,1.0,0.0
1398727,368,365,13,290.0,4,1,1,1,411,28.0,125779.17,42.0,1.0,2.0,1.0,0.0
1389072,431,395,14,290.0,4,1,1,1,411,47.0,83095.92,28.0,2.0,1.0,0.0,0.0
1244363,476,454,16,290.0,4,1,1,1,411,22.0,32037.0,49.0,2.0,2.0,1.0,0.0
1405048,324,304,11,290.0,4,1,1,2,411,28.0,131167.86000000002,22.0,2.0,1.0,0.0,0.0
1376048,499,485,17,290.0,4,1,1,1,411,52.0,1949947.92,43.0,2.0,1.0,1.0,0.0
1376011,499,485,17,290.0,4,1,1,1,411,28.0,119876.28,33.0,2.0,1.0,1.0,0.0
1380064,479,454,16,290.0,4,1,1,1,411,28.0,198458.52,26.0,1.0,0.0,0.0,0.0
1389080,431,426,15,290.0,4,1,1,1,411,28.0,118457.46,63.0,2.0,1.0,1.0,0.0
1379085,484,454,16,290.0,4,1,1,1,411,15.0,62632.8,25.0,1.0,2.0,1.0,0.0
1379077,484,454,16,290.0,4,1,1,1,411,41.0,40509.0,65.5,1.0,2.0,1.0,0.0
1379070,484,485,17,290.0,4,1,1,1,411,7.0,85099.59,38.0,2.0,1.0,1.0,0.0
1399612,364,334,12,290.0,4,1,1,1,411,7.0,219008.25,44.0,2.0,1.0,1.0,0.0
1403435,336,304,11,290.0,4,1,1,2,411,38.0,56821.2,27.0,1.0,1.0,1.0,0.0
1374949,505,485,17,290.0,4,1,1,1,411,43.0,62959.95,35.0,2.0,1.0,1.0,0.0
1399580,364,334,12,290.0,4,1,1,1,411,18.0,143944.11000000002,60.0,2.0,2.0,0.0,0.0
1379016,484,454,16,290.0,4,1,1,1,411,29.0,182603.55,44.0,2.0,2.0,1.0,0.0
1405317,324,304,11,290.0,4,1,1,2,411,8.0,113652.32033026773,79.0,2.0,1.0,1.0,0.0
1374901,505,485,17,290.0,4,1,1,1,411,8.0,200680.8,69.0,2.0,1.0,1.0,0.0
1375068,504,485,17,290.0,4,1,1,1,411,8.0,144120.41999999998,30.0,2.0,1.0,1.0,0.0
824539,311,304,11,290.0,4,1,1,2,411,48.0,113652.32033026773,61.0,2.0,2.0,1.0,0.0
1378951,484,485,17,290.0,4,1,1,1,411,28.0,108880.92,42.0,2.0,1.0,1.0,0.0
1380583,477,454,16,290.0,4,1,1,1,411,6.0,65723.31,43.0,2.0,2.0,1.0,0.0
1378743,485,454,16,290.0,4,1,1,1,411,28.0,113652.32033026773,37.0,2.0,2.0,1.0,0.0
1403132,338,304,11,290.0,4,1,1,2,411,28.0,139412.34,31.0,1.0,1.0,1.0,0.0
1403556,333,304,11,290.0,4,1,1,2,411,28.0,261199.83,76.0,1.0,1.0,1.0,0.0
1399160,366,365,13,290.0,4,1,1,1,411,46.0,48065.46,25.0,1.0,2.0,1.0,0.0
1399207,366,334,12,290.0,4,1,1,1,411,36.0,67409.4,20.0,2.0,1.0,1.0,0.0
1390704,417,395,14,290.0,4,1,1,1,411,28.0,132348.59999999998,30.0,2.0,1.0,0.0,0.0
1396745,381,365,13,290.0,4,1,1,1,411,28.0,107968.26,45.0,1.0,2.0,1.0,0.0
1386323,449,395,14,290.0,4,1,1,1,411,28.0,195058.65,20.0,1.0,1.0,0.0,0.0
1404926,325,304,11,290.0,4,1,1,2,411,28.0,782011.77,20.0,2.0,1.0,1.0,0.0
1375057,504,485,17,290.0,4,1,1,1,411,7.0,61318.41,40.0,2.0,1.0,1.0,0.0
1381368,473,454,16,280.0,4,1,1,1,411,28.0,109615.02,85.0,2.0,2.0,1.0,0.0
1381388,473,454,16,280.0,4,1,1,1,411,41.0,180201.21,62.0,1.0,1.0,0.0,0.0
1383379,464,454,16,280.0,4,1,1,1,411,6.0,81452.73,34.0,2.0,2.0,1.0,0.0
1379814,479,454,16,280.0,4,1,1,1,411,39.0,87789.84,48.0,1.0,1.0,1.0,0.0
1397655,375,365,13,280.0,4,1,1,1,411,28.0,31825.2,22.0,2.0,1.0,1.0,0.0
1396732,381,365,13,280.0,4,1,1,1,411,8.0,404247.42,29.0,2.0,2.0,1.0,0.0
1384035,459,454,16,280.0,4,1,1,1,411,29.0,113652.32033026773,29.0,2.0,1.0,1.0,0.0
1384042,459,454,16,280.0,4,1,1,1,411,8.0,83222.16,38.0,2.0,1.0,1.0,0.0
1383413,464,454,16,280.0,4,1,1,1,411,28.0,92518.44,42.0,2.0,1.0,1.0,0.0
1384054,459,454,16,280.0,4,1,1,1,411,28.0,83308.65,29.0,2.0,2.0,1.0,0.0
1383371,464,454,16,280.0,4,1,1,1,411,28.0,113652.32033026773,34.0,1.0,1.0,1.0,0.0
1394342,395,365,13,280.0,4,1,1,1,411,28.0,103197.78,41.0,1.0,1.0,1.0,0.0
1380988,476,454,16,280.0,4,1,1,1,411,11.0,70689.39,30.0,2.0,1.0,1.0,0.0
1378341,487,454,16,280.0,4,1,1,1,411,26.0,85550.25,53.0,1.0,1.0,1.0,0.0
1380085,479,454,16,280.0,4,1,1,1,411,28.0,128074.05,39.0,1.0,1.0,1.0,0.0
1379764,480,454,16,280.0,4,1,1,1,411,15.0,62986.62,42.0,2.0,1.0,1.0,0.0
372532,492,454,16,280.0,4,1,1,1,411,28.0,128369.46,54.0,2.0,1.0,1.0,0.0
1379812,479,454,16,280.0,4,1,1,1,411,8.0,61535.49000000001,37.0,2.0,1.0,1.0,0.0
1410848,311,304,11,280.0,4,1,1,2,411,50.0,113652.32033026773,59.0,1.0,2.0,1.0,0.0
1384055,459,454,16,280.0,4,1,1,1,411,28.0,167503.32,40.0,2.0,1.0,1.0,0.0
1381342,473,454,16,280.0,4,1,1,1,411,46.0,32553.03,35.0,2.0,1.0,1.0,0.0
1375647,501,485,17,280.0,4,1,1,1,411,28.0,125183.76,25.0,2.0,1.0,0.0,0.0
1381244,473,454,16,280.0,4,1,1,1,411,15.0,79746.12,30.0,2.0,1.0,1.0,0.0
1410472,311,304,11,280.0,4,1,1,2,411,38.0,93220.35,20.0,2.0,1.0,1.0,0.0
1402813,339,334,12,280.0,4,1,1,1,411,28.0,253337.01,32.0,2.0,2.0,1.0,0.0
1377423,492,485,17,280.0,4,1,1,1,411,28.0,74831.94,22.0,2.0,2.0,1.0,0.0
1379929,479,454,16,280.0,4,1,1,1,411,28.0,273269.76,65.0,2.0,1.0,1.0,0.0
1379933,479,454,16,280.0,4,1,1,1,411,29.0,52181.25,25.0,2.0,1.0,1.0,0.0
1383789,462,454,16,280.0,4,1,1,1,411,28.0,224181.87,41.0,1.0,1.0,1.0,0.0
1379940,479,454,16,280.0,4,1,1,1,411,30.0,76709.58,41.0,2.0,1.0,1.0,0.0
1379941,479,454,16,280.0,4,1,1,1,411,15.0,146341.34999999998,40.0,2.0,1.0,1.0,0.0
1379944,479,454,16,280.0,4,1,1,1,411,28.0,358771.53,47.0,1.0,1.0,1.0,0.0
1381091,473,454,16,280.0,4,1,1,1,411,28.0,84031.11,55.0,1.0,1.0,1.0,0.0
1381149,473,454,16,280.0,4,1,1,1,411,28.0,119823.84,44.0,2.0,1.0,1.0,0.0
1379946,479,454,16,280.0,4,1,1,1,411,28.0,351857.64,20.0,1.0,1.0,1.0,0.0
1403169,337,304,11,280.0,4,1,1,2,411,28.0,144162.87,56.0,1.0,2.0,0.0,0.0
1396971,380,365,13,280.0,4,1,1,1,411,46.0,80616.42,44.0,2.0,1.0,1.0,0.0
1379988,479,454,16,280.0,4,1,1,1,411,30.0,60765.24000000001,32.0,2.0,1.0,1.0,0.0
1381127,473,454,16,280.0,4,1,1,1,411,47.0,91894.17,47.0,1.0,1.0,1.0,0.0
1378252,487,454,16,280.0,4,1,1,1,411,47.0,57090.27,41.0,2.0,1.0,1.0,0.0
1381932,471,454,16,280.0,4,1,1,1,411,36.0,100894.8,47.0,1.0,1.0,1.0,0.0
1380019,479,454,16,280.0,4,1,1,1,411,48.0,113652.32033026773,49.0,1.0,1.0,1.0,0.0
1383713,462,454,16,280.0,4,1,1,1,411,35.0,98057.49,45.0,2.0,1.0,1.0,0.0
1409317,312,304,11,280.0,4,1,1,2,411,8.0,131746.62,40.0,1.0,2.0,1.0,0.0
1394448,395,365,13,280.0,4,1,1,1,411,28.0,109769.28,41.0,2.0,1.0,1.0,0.0
1383551,463,454,16,280.0,4,1,1,1,411,23.0,35604.69,34.5,2.0,1.0,1.0,0.0
1384006,459,454,16,280.0,4,1,1,1,411,30.0,113652.32033026773,29.0,2.0,1.0,1.0,0.0
1379975,479,454,16,280.0,4,1,1,1,411,36.0,72655.08,39.0,2.0,1.0,1.0,0.0
1402555,340,334,12,280.0,4,1,1,1,411,35.0,44582.52,30.0,2.0,1.0,0.0,0.0
1379896,479,454,16,280.0,4,1,1,1,411,47.0,103315.17,45.0,2.0,1.0,1.0,0.0
1376506,497,454,16,280.0,4,1,1,1,411,28.0,204791.88,28.0,2.0,1.0,1.0,0.0
1380054,479,454,16,280.0,4,1,1,1,411,8.0,95550.24,39.0,1.0,1.0,1.0,0.0
1396790,381,365,13,280.0,4,1,1,1,411,28.0,63315.21,38.0,1.0,1.0,0.0,0.0
1383700,462,454,16,280.0,4,1,1,1,411,28.0,104178.66,42.0,2.0,1.0,1.0,0.0
469051,430,426,15,280.0,4,1,1,1,411,7.0,113237.55,50.0,1.0,2.0,0.0,0.0
1383633,463,454,16,280.0,4,1,1,1,411,15.0,120786.45,42.0,2.0,2.0,1.0,0.0
1386685,445,426,15,280.0,4,1,1,1,411,8.0,89752.26,20.0,2.0,1.0,1.0,0.0
1375517,501,454,12,280.0,4,1,1,1,411,33.0,70177.5,45.0,2.0,1.0,1.0,0.0
1397173,379,365,13,280.0,4,1,1,1,411,39.0,113652.32033026773,28.0,2.0,1.0,0.0,0.0
468167,402,304,11,280.0,4,1,1,2,411,3.0,165818.16,87.0,1.0,1.0,0.0,0.0
1392096,409,365,13,280.0,4,1,1,1,411,28.0,61006.17,24.0,1.0,1.0,0.0,0.0
1379673,480,454,16,280.0,4,1,1,1,411,33.0,59650.31999999999,41.0,2.0,1.0,1.0,0.0
1379510,480,454,16,280.0,4,1,1,1,411,28.0,118293.72,41.0,2.0,1.0,1.0,0.0
1401819,346,334,12,280.0,4,1,1,1,411,36.0,111162.0,55.0,2.0,1.0,1.0,0.0
1378681,485,454,16,280.0,4,1,1,1,411,41.0,295999.38,51.0,1.0,1.0,1.0,0.0
1379209,483,454,16,280.0,4,1,1,1,411,11.0,61378.11,22.0,2.0,1.0,1.0,0.0
1379227,483,454,16,280.0,4,1,1,1,411,15.0,141630.38999999998,22.0,2.0,1.0,1.0,0.0
1381767,472,454,16,280.0,4,1,1,1,411,11.0,52042.38,61.0,2.0,1.0,1.0,0.0
1418701,305,304,11,280.0,4,1,1,2,411,19.0,103197.78,53.0,2.0,2.0,1.0,0.0
1382369,470,454,16,280.0,4,1,1,1,411,28.0,100557.99,64.0,1.0,2.0,1.0,0.0
1374474,506,454,16,280.0,4,1,1,1,411,8.0,131066.7,36.0,2.0,1.0,1.0,0.0
1379263,483,454,16,280.0,4,1,1,1,411,47.0,40085.58,35.0,2.0,1.0,1.0,0.0
1382421,469,454,16,280.0,4,1,1,1,411,15.0,189939.72,40.0,2.0,1.0,1.0,0.0
1418628,305,304,11,280.0,4,1,1,2,411,28.0,117559.98,52.0,2.0,1.0,1.0,0.0
1379268,483,454,16,280.0,4,1,1,1,411,50.0,113652.32033026773,50.0,2.0,1.0,1.0,0.0
1375115,504,454,16,280.0,4,1,1,1,411,35.0,113652.32033026773,32.0,2.0,2.0,1.0,0.0
1378718,485,454,16,280.0,4,1,1,1,411,20.0,113652.32033026773,62.0,1.0,1.0,1.0,0.0
